deviceIORate,cpu,memory,conns,arrivalRate,ioLoad,cpuLoad,responseTime
50mb,1,800m,25,11,180,400,76433.8
50mb,1,800m,25,11,180,450,76921.3
50mb,1,800m,25,11,180,500,76559.4
50mb,1,800m,25,11,200,350,86986.9
50mb,1,800m,25,11,200,400,86609.3
50mb,1,800m,25,11,200,450,87397.2
50mb,1,800m,25,11,200,500,86343.6
50mb,1,800m,25,12,0,350,14.8
50mb,1,800m,25,12,0,400,14.8
50mb,1,800m,25,12,0,450,14.8
50mb,1,800m,25,12,0,500,14.8
50mb,1,800m,25,12,20,350,1861.1
50mb,1,800m,25,12,20,400,1942.6
50mb,1,800m,25,12,20,450,2036.6
50mb,1,800m,25,12,20,500,1911.1
50mb,1,800m,25,12,40,350,9272.3
50mb,1,800m,25,12,40,400,8948.9
50mb,1,800m,25,12,40,450,9192.8
50mb,1,800m,25,12,40,500,9111.8
50mb,1,800m,25,12,60,350,18134.9
50mb,1,800m,25,12,60,400,17985.8
50mb,1,800m,25,12,60,450,17948.7
50mb,1,800m,25,12,60,500,18257.1
50mb,1,800m,25,12,80,350,27810.1
50mb,1,800m,25,12,80,400,27399.6
50mb,1,800m,25,12,80,450,27950.2
50mb,1,800m,25,12,80,500,27681.4
50mb,1,800m,25,12,100,350,37812.0
50mb,1,800m,25,12,100,400,37169.8
50mb,1,800m,25,12,100,450,37053.9
50mb,1,800m,25,12,100,500,37848.8
50mb,1,800m,25,12,120,350,47343.3
50mb,1,800m,25,12,120,400,47632.1
50mb,1,800m,25,12,120,450,47876.8
50mb,1,800m,25,12,120,500,47440.1
50mb,1,800m,25,12,140,350,57444.8
50mb,1,800m,25,12,140,400,57421.0
50mb,1,800m,25,12,140,450,57475.2
50mb,1,800m,25,12,140,500,57489.6
50mb,1,800m,25,12,160,350,67447.7
50mb,1,800m,25,12,160,400,67390.1
50mb,1,800m,25,12,160,450,67778.8
50mb,1,800m,25,12,160,500,67596.8
50mb,1,800m,25,12,180,350,76633.8
50mb,1,800m,25,12,180,400,76922.1
50mb,1,800m,25,12,180,450,77186.2
50mb,1,800m,25,12,180,500,77861.5
50mb,1,800m,25,12,200,350,86880.7
50mb,1,800m,25,12,200,400,86841.4
50mb,1,800m,25,12,200,450,87538.3
50mb,1,800m,25,12,200,500,87109.0
50mb,1,800m,25,13,0,350,14.6
50mb,1,800m,25,13,0,400,14.7
50mb,1,800m,25,13,0,450,14.9
50mb,1,800m,25,13,0,500,14.7
50mb,1,800m,25,13,20,350,1917.8
50mb,1,800m,25,13,20,400,2048.7
50mb,1,800m,25,13,20,450,1871.7
50mb,1,800m,25,13,20,500,1932.5
50mb,1,800m,25,13,40,350,9164.1
50mb,1,800m,25,13,40,400,9196.2
50mb,1,800m,25,13,40,450,9172.8
50mb,1,800m,25,13,40,500,9328.3
50mb,1,800m,25,13,60,350,18293.1
50mb,1,800m,25,13,60,400,18064.6
50mb,1,800m,25,13,60,450,18551.2
50mb,1,800m,25,13,60,500,17830.3
50mb,1,800m,25,13,80,350,27698.7
50mb,1,800m,25,13,80,400,28168.5
50mb,1,800m,25,13,80,450,28232.9
50mb,1,800m,25,13,80,500,27137.1
50mb,1,800m,25,13,100,350,37909.5
50mb,1,800m,25,13,100,400,38140.6
50mb,1,800m,25,13,100,450,38164.1
50mb,1,800m,25,13,100,500,37232.7
50mb,1,800m,25,13,120,350,47821.4
50mb,1,800m,25,13,120,400,47348.9
50mb,1,800m,25,13,120,450,47700.1
50mb,1,800m,25,13,120,500,47638.7
50mb,1,800m,25,13,140,350,57582.3
50mb,1,800m,25,13,140,400,57046.6
50mb,1,800m,25,13,140,450,57367.8
50mb,1,800m,25,13,140,500,57479.8
50mb,1,800m,25,13,160,350,67468.9
50mb,1,800m,25,13,160,400,67062.6
50mb,1,800m,25,13,160,450,67159.6
50mb,1,800m,25,13,160,500,67592.0
50mb,1,800m,25,13,180,350,77500.1
50mb,1,800m,25,13,180,400,76759.6
50mb,1,800m,25,13,180,450,77257.6
50mb,1,800m,25,13,180,500,77635.9
50mb,1,800m,25,13,200,350,87227.9
50mb,1,800m,25,13,200,400,87539.0
50mb,1,800m,25,13,200,450,86871.6
50mb,1,800m,25,13,200,500,86881.1
50mb,1,800m,25,14,0,350,14.8
50mb,1,800m,25,14,0,400,14.4
50mb,1,800m,25,14,0,450,14.9
50mb,1,800m,25,14,0,500,14.6
50mb,1,800m,25,14,20,350,1959.3
50mb,1,800m,25,14,20,400,1988.0
50mb,1,800m,25,14,20,450,2012.9
50mb,1,800m,25,14,20,500,1987.2
50mb,1,800m,25,14,40,350,9220.8
50mb,1,800m,25,14,40,400,9702.5
50mb,1,800m,25,14,40,450,9086.7
50mb,1,800m,25,14,40,500,9336.5
50mb,1,800m,25,14,60,350,17907.4
50mb,1,800m,25,14,60,400,18563.8
50mb,1,800m,25,14,60,450,18053.0
50mb,1,800m,25,14,60,500,18010.4
50mb,1,800m,25,14,80,350,28318.3
50mb,1,800m,25,14,80,400,28060.4
50mb,1,800m,25,14,80,450,28434.4
50mb,1,800m,25,14,80,500,27415.8
50mb,1,800m,25,14,100,350,37687.1
50mb,1,800m,25,14,100,400,37874.4
50mb,1,800m,25,14,100,450,38519.7
50mb,1,800m,25,14,100,500,38003.0
