deviceIORate,cpu,memory,conns,arrivalRate,ioLoad,cpuLoad,responseTime
50mb,4,700m,50,19,180,450,64584.6
50mb,4,700m,50,19,180,500,66005.3
50mb,4,700m,50,19,200,350,76303.4
50mb,4,700m,50,19,200,400,77989.7
50mb,4,700m,50,19,200,450,80055.9
50mb,4,700m,50,19,200,500,81578.9
50mb,4,700m,50,20,0,350,14.5
50mb,4,700m,50,20,0,400,14.6
50mb,4,700m,50,20,0,450,14.6
50mb,4,700m,50,20,0,500,15.1
50mb,4,700m,50,20,20,350,485.6
50mb,4,700m,50,20,20,400,635.8
50mb,4,700m,50,20,20,450,482.3
50mb,4,700m,50,20,20,500,864.4
50mb,4,700m,50,20,40,350,5824.4
50mb,4,700m,50,20,40,400,6943.4
50mb,4,700m,50,20,40,450,5764.7
50mb,4,700m,50,20,40,500,4113.8
50mb,4,700m,50,20,60,350,11083.0
50mb,4,700m,50,20,60,400,17187.6
50mb,4,700m,50,20,60,450,14707.1
50mb,4,700m,50,20,60,500,11166.4
50mb,4,700m,50,20,80,350,20976.4
50mb,4,700m,50,20,80,400,21596.4
50mb,4,700m,50,20,80,450,19496.9
50mb,4,700m,50,20,80,500,22883.8
50mb,4,700m,50,20,100,350,28063.9
50mb,4,700m,50,20,100,400,34096.5
50mb,4,700m,50,20,100,450,25945.5
50mb,4,700m,50,20,100,500,32337.3
50mb,4,700m,50,20,120,350,41334.7
50mb,4,700m,50,20,120,400,40502.9
50mb,4,700m,50,20,120,450,38130.4
50mb,4,700m,50,20,120,500,41496.3
50mb,4,700m,50,20,140,350,47094.8
50mb,4,700m,50,20,140,400,48394.5
50mb,4,700m,50,20,140,450,48017.2
50mb,4,700m,50,20,140,500,48283.9
50mb,4,700m,50,20,160,350,59178.4
50mb,4,700m,50,20,160,400,57724.7
50mb,4,700m,50,20,160,450,58670.0
50mb,4,700m,50,20,160,500,58534.0
50mb,4,700m,50,20,180,350,68971.1
50mb,4,700m,50,20,180,400,69555.1
50mb,4,700m,50,20,180,450,64947.8
50mb,4,700m,50,20,180,500,60357.8
50mb,4,700m,50,20,200,350,65854.5
50mb,4,700m,50,20,200,400,70014.9
50mb,4,700m,50,20,200,450,70386.6
50mb,4,700m,50,20,200,500,73417.1
50mb,4,700m,75,1,0,350,14.4
50mb,4,700m,75,1,0,400,15.2
50mb,4,700m,75,1,0,450,15.8
50mb,4,700m,75,1,0,500,15.7
50mb,4,700m,75,1,20,350,26.2
50mb,4,700m,75,1,20,400,26.5
50mb,4,700m,75,1,20,450,28.0
50mb,4,700m,75,1,20,500,25.9
50mb,4,700m,75,1,40,350,48.9
50mb,4,700m,75,1,40,400,165.7
50mb,4,700m,75,1,40,450,48.2
50mb,4,700m,75,1,40,500,48.4
50mb,4,700m,75,1,60,350,83.3
50mb,4,700m,75,1,60,400,60.0
50mb,4,700m,75,1,60,450,55.0
50mb,4,700m,75,1,60,500,55.8
50mb,4,700m,75,1,80,350,118.4
50mb,4,700m,75,1,80,400,99.1
50mb,4,700m,75,1,80,450,109.0
50mb,4,700m,75,1,80,500,106.5
50mb,4,700m,75,1,100,350,156.2
50mb,4,700m,75,1,100,400,112.4
50mb,4,700m,75,1,100,450,109.2
50mb,4,700m,75,1,100,500,107.2
50mb,4,700m,75,1,120,350,599.9
50mb,4,700m,75,1,120,400,267.6
50mb,4,700m,75,1,120,450,495.4
50mb,4,700m,75,1,120,500,274.5
50mb,4,700m,75,1,140,350,13436.4
50mb,4,700m,75,1,140,400,14298.1
50mb,4,700m,75,1,140,450,14460.8
50mb,4,700m,75,1,140,500,20611.8
50mb,4,700m,75,1,160,350,19622.9
50mb,4,700m,75,1,160,400,16105.1
50mb,4,700m,75,1,160,450,20406.6
50mb,4,700m,75,1,160,500,19866.6
50mb,4,700m,75,1,180,350,31756.9
50mb,4,700m,75,1,180,400,34064.7
50mb,4,700m,75,1,180,450,34772.1
50mb,4,700m,75,1,180,500,36928.7
50mb,4,700m,75,1,200,350,54484.5
50mb,4,700m,75,1,200,400,54124.3
50mb,4,700m,75,1,200,450,54554.0
50mb,4,700m,75,1,200,500,56232.9
50mb,4,700m,75,2,0,350,14.5
50mb,4,700m,75,2,0,400,14.5
50mb,4,700m,75,2,0,450,14.4
50mb,4,700m,75,2,0,500,15.4
50mb,4,700m,75,2,20,350,28.7
50mb,4,700m,75,2,20,400,28.7
50mb,4,700m,75,2,20,450,27.5
50mb,4,700m,75,2,20,500,27.5
50mb,4,700m,75,2,40,350,43.3
50mb,4,700m,75,2,40,400,67.8
50mb,4,700m,75,2,40,450,44.0
50mb,4,700m,75,2,40,500,55.0
50mb,4,700m,75,2,60,350,61.5
50mb,4,700m,75,2,60,400,61.4
50mb,4,700m,75,2,60,450,88.8
50mb,4,700m,75,2,60,500,68.4
50mb,4,700m,75,2,80,350,11230.0
50mb,4,700m,75,2,80,400,9540.1
50mb,4,700m,75,2,80,450,10594.9
50mb,4,700m,75,2,80,500,11501.5
50mb,4,700m,75,2,100,350,23311.4
50mb,4,700m,75,2,100,400,23542.2
50mb,4,700m,75,2,100,450,23919.5
50mb,4,700m,75,2,100,500,24581.8
50mb,4,700m,75,2,120,350,39334.7
50mb,4,700m,75,2,120,400,38734.9
50mb,4,700m,75,2,120,450,36534.4
50mb,4,700m,75,2,120,500,38678.0
50mb,4,700m,75,2,140,350,54181.3
50mb,4,700m,75,2,140,400,59323.5
50mb,4,700m,75,2,140,450,61681.0
50mb,4,700m,75,2,140,500,41686.0
50mb,4,700m,75,2,160,350,60872.4
50mb,4,700m,75,2,160,400,59946.4
50mb,4,700m,75,2,160,450,62567.0
50mb,4,700m,75,2,160,500,60076.3
50mb,4,700m,75,2,180,350,88738.8
50mb,4,700m,75,2,180,400,88215.7
50mb,4,700m,75,2,180,450,101372.6
50mb,4,700m,75,2,180,500,89609.3
50mb,4,700m,75,2,200,350,128418.8
50mb,4,700m,75,2,200,400,130383.1
50mb,4,700m,75,2,200,450,135483.8
50mb,4,700m,75,2,200,500,108392.8
50mb,4,700m,75,3,0,350,14.8
50mb,4,700m,75,3,0,400,15.2
50mb,4,700m,75,3,0,450,15.1
50mb,4,700m,75,3,0,500,15.0
50mb,4,700m,75,3,20,350,27.7
50mb,4,700m,75,3,20,400,27.4
50mb,4,700m,75,3,20,450,27.0
50mb,4,700m,75,3,20,500,28.3
50mb,4,700m,75,3,40,350,218.2
50mb,4,700m,75,3,40,400,91.7
50mb,4,700m,75,3,40,450,55.8
50mb,4,700m,75,3,40,500,765.5
50mb,4,700m,75,3,60,350,10150.8
50mb,4,700m,75,3,60,400,10336.0
50mb,4,700m,75,3,60,450,10283.2
50mb,4,700m,75,3,60,500,10106.1
50mb,4,700m,75,3,80,350,21144.3
50mb,4,700m,75,3,80,400,19823.2
50mb,4,700m,75,3,80,450,21394.2
50mb,4,700m,75,3,80,500,23419.8
50mb,4,700m,75,3,100,350,35891.1
50mb,4,700m,75,3,100,400,37872.7
50mb,4,700m,75,3,100,450,64341.1
50mb,4,700m,75,3,100,500,37443.0
50mb,4,700m,75,3,120,350,56983.2
50mb,4,700m,75,3,120,400,68737.8
50mb,4,700m,75,3,120,450,55916.8
50mb,4,700m,75,3,120,500,51749.3
50mb,4,700m,75,3,140,350,95767.5
50mb,4,700m,75,3,140,400,97608.5
50mb,4,700m,75,3,140,450,89213.0
50mb,4,700m,75,3,140,500,69342.8
50mb,4,700m,75,3,160,350,114524.8
50mb,4,700m,75,3,160,400,105906.4
50mb,4,700m,75,3,160,450,133684.3
50mb,4,700m,75,3,160,500,101231.5
50mb,4,700m,75,3,180,350,150875.6
50mb,4,700m,75,3,180,400,158767.6
50mb,4,700m,75,3,180,450,156882.0
50mb,4,700m,75,3,180,500,161696.4
50mb,4,700m,75,3,200,350,246360.0
50mb,4,700m,75,3,200,400,214662.3
50mb,4,700m,75,3,200,450,163609.3
50mb,4,700m,75,3,200,500,168641.3
50mb,4,700m,75,4,0,350,14.8
50mb,4,700m,75,4,0,400,15.5
50mb,4,700m,75,4,0,450,15.1
50mb,4,700m,75,4,0,500,15.1
50mb,4,700m,75,4,20,350,65.8
50mb,4,700m,75,4,20,400,27.3
50mb,4,700m,75,4,20,450,25.6
50mb,4,700m,75,4,20,500,28.1
50mb,4,700m,75,4,40,350,4246.3
50mb,4,700m,75,4,40,400,4299.2
50mb,4,700m,75,4,40,450,3646.9
50mb,4,700m,75,4,40,500,3930.6
50mb,4,700m,75,4,60,350,15862.5
50mb,4,700m,75,4,60,400,15236.6
50mb,4,700m,75,4,60,450,15951.5
50mb,4,700m,75,4,60,500,17891.7
50mb,4,700m,75,4,80,350,30107.1
50mb,4,700m,75,4,80,400,25006.9
50mb,4,700m,75,4,80,450,31646.2
50mb,4,700m,75,4,80,500,30531.3
50mb,4,700m,75,4,100,350,57623.8
50mb,4,700m,75,4,100,400,41747.4
50mb,4,700m,75,4,100,450,52380.8
50mb,4,700m,75,4,100,500,65180.7
50mb,4,700m,75,4,120,350,64740.5
50mb,4,700m,75,4,120,400,59845.7
50mb,4,700m,75,4,120,450,85877.4
50mb,4,700m,75,4,120,500,85963.3
50mb,4,700m,75,4,140,350,124225.2
50mb,4,700m,75,4,140,400,79745.1
50mb,4,700m,75,4,140,450,96107.6
50mb,4,700m,75,4,140,500,119132.0
50mb,4,700m,75,4,160,350,167411.4
50mb,4,700m,75,4,160,400,143490.1
50mb,4,700m,75,4,160,450,283950.2
50mb,4,700m,75,4,160,500,178631.4
50mb,4,700m,75,4,180,350,227975.6
50mb,4,700m,75,4,180,400,215124.2
50mb,4,700m,75,4,180,450,202792.2
50mb,4,700m,75,4,180,500,230446.2
50mb,4,700m,75,4,200,350,266674.5
50mb,4,700m,75,4,200,400,216441.9
50mb,4,700m,75,4,200,450,246652.8
50mb,4,700m,75,4,200,500,273561.8
50mb,4,700m,75,5,0,350,15.1
50mb,4,700m,75,5,0,400,14.5
50mb,4,700m,75,5,0,450,15.5
50mb,4,700m,75,5,0,500,15.3
50mb,4,700m,75,5,20,350,28.6
50mb,4,700m,75,5,20,400,28.6
50mb,4,700m,75,5,20,450,27.4
50mb,4,700m,75,5,20,500,42.4
50mb,4,700m,75,5,40,350,5445.0
50mb,4,700m,75,5,40,400,6686.9
50mb,4,700m,75,5,40,450,6050.8
50mb,4,700m,75,5,40,500,7245.2
50mb,4,700m,75,5,60,350,14892.0
50mb,4,700m,75,5,60,400,18745.9
50mb,4,700m,75,5,60,450,19198.9
50mb,4,700m,75,5,60,500,19644.2
50mb,4,700m,75,5,80,350,34543.6
50mb,4,700m,75,5,80,400,31612.1
50mb,4,700m,75,5,80,450,35108.4
50mb,4,700m,75,5,80,500,39986.8
50mb,4,700m,75,5,100,350,58528.0
50mb,4,700m,75,5,100,400,48945.5
50mb,4,700m,75,5,100,450,71191.2
50mb,4,700m,75,5,100,500,58766.5
50mb,4,700m,75,5,120,350,95952.9
50mb,4,700m,75,5,120,400,154710.3
50mb,4,700m,75,5,120,450,129936.1
50mb,4,700m,75,5,120,500,78746.5
50mb,4,700m,75,5,140,350,162324.4
50mb,4,700m,75,5,140,400,137817.2
50mb,4,700m,75,5,140,450,123344.3
50mb,4,700m,75,5,140,500,259775.2
50mb,4,700m,75,5,160,350,177989.9
50mb,4,700m,75,5,160,400,305799.7
50mb,4,700m,75,5,160,450,274981.3
50mb,4,700m,75,5,160,500,205726.6
50mb,4,700m,75,5,180,350,283380.3
50mb,4,700m,75,5,180,400,318122.4
50mb,4,700m,75,5,180,450,401508.5
50mb,4,700m,75,5,180,500,200643.8
50mb,4,700m,75,5,200,350,501971.4
50mb,4,700m,75,5,200,400,395475.1
50mb,4,700m,75,5,200,450,340399.4
50mb,4,700m,75,5,200,500,551860.2
50mb,4,700m,75,6,0,350,14.6
50mb,4,700m,75,6,0,400,15.1
50mb,4,700m,75,6,0,450,15.3
50mb,4,700m,75,6,0,500,14.4
50mb,4,700m,75,6,20,350,38.3
50mb,4,700m,75,6,20,400,51.2
50mb,4,700m,75,6,20,450,45.8
50mb,4,700m,75,6,20,500,68.9
50mb,4,700m,75,6,40,350,5713.7
50mb,4,700m,75,6,40,400,8518.5
50mb,4,700m,75,6,40,450,9240.2
50mb,4,700m,75,6,40,500,9110.2
50mb,4,700m,75,6,60,350,26183.6
50mb,4,700m,75,6,60,400,22278.7
50mb,4,700m,75,6,60,450,18373.1
50mb,4,700m,75,6,60,500,22796.6
50mb,4,700m,75,6,80,350,34395.2
50mb,4,700m,75,6,80,400,43319.3
50mb,4,700m,75,6,80,450,36203.3
50mb,4,700m,75,6,80,500,44549.1
50mb,4,700m,75,6,100,350,59936.5
50mb,4,700m,75,6,100,400,88739.5
50mb,4,700m,75,6,100,450,91516.1
50mb,4,700m,75,6,100,500,48695.5
50mb,4,700m,75,6,120,350,148884.5
50mb,4,700m,75,6,120,400,102939.8
50mb,4,700m,75,6,120,450,111279.1
50mb,4,700m,75,6,120,500,75161.6
50mb,4,700m,75,6,140,350,153418.0
50mb,4,700m,75,6,140,400,136697.3
50mb,4,700m,75,6,140,450,185102.3
50mb,4,700m,75,6,140,500,207196.2
50mb,4,700m,75,6,160,350,137885.2
50mb,4,700m,75,6,160,400,261335.7
50mb,4,700m,75,6,160,450,314410.8
50mb,4,700m,75,6,160,500,237370.8
50mb,4,700m,75,6,180,350,309721.4
50mb,4,700m,75,6,180,400,265681.8
50mb,4,700m,75,6,180,450,531911.1
50mb,4,700m,75,6,180,500,428306.7
50mb,4,700m,75,6,200,350,359257.2
50mb,4,700m,75,6,200,400,386731.0
50mb,4,700m,75,6,200,450,278754.8
50mb,4,700m,75,6,200,500,324375.9
50mb,4,700m,75,7,0,350,14.9
50mb,4,700m,75,7,0,400,15.2
50mb,4,700m,75,7,0,450,14.5
50mb,4,700m,75,7,0,500,15.0
50mb,4,700m,75,7,20,350,1081.2
50mb,4,700m,75,7,20,400,1391.9
50mb,4,700m,75,7,20,450,1951.4
50mb,4,700m,75,7,20,500,1086.1
50mb,4,700m,75,7,40,350,8303.1
50mb,4,700m,75,7,40,400,10090.0
50mb,4,700m,75,7,40,450,10260.8
50mb,4,700m,75,7,40,500,11231.7
50mb,4,700m,75,7,60,350,25654.7
50mb,4,700m,75,7,60,400,24180.9
50mb,4,700m,75,7,60,450,17576.4
50mb,4,700m,75,7,60,500,26211.8
50mb,4,700m,75,7,80,350,35819.3
50mb,4,700m,75,7,80,400,37086.8
50mb,4,700m,75,7,80,450,39368.6
50mb,4,700m,75,7,80,500,41429.3
50mb,4,700m,75,7,100,350,78942.4
50mb,4,700m,75,7,100,400,133600.0
50mb,4,700m,75,7,100,450,69713.1
50mb,4,700m,75,7,100,500,110941.2
50mb,4,700m,75,7,120,350,114656.9
50mb,4,700m,75,7,120,400,281907.3
50mb,4,700m,75,7,120,450,118177.6
50mb,4,700m,75,7,120,500,168215.5
50mb,4,700m,75,7,140,350,335011.8
50mb,4,700m,75,7,140,400,170607.7
50mb,4,700m,75,7,140,450,143905.6
50mb,4,700m,75,7,140,500,137626.0
50mb,4,700m,75,7,160,350,295520.4
50mb,4,700m,75,7,160,400,252437.8
50mb,4,700m,75,7,160,450,170508.1
50mb,4,700m,75,7,160,500,153033.6
50mb,4,700m,75,7,180,350,568068.1
50mb,4,700m,75,7,180,400,353087.9
50mb,4,700m,75,7,180,450,376089.2
50mb,4,700m,75,7,180,500,207587.8
50mb,4,700m,75,7,200,350,332020.5
50mb,4,700m,75,7,200,400,332246.1
50mb,4,700m,75,7,200,450,518170.3
50mb,4,700m,75,7,200,500,346897.2
50mb,4,700m,75,8,0,350,15.1
50mb,4,700m,75,8,0,400,15.3
50mb,4,700m,75,8,0,450,14.8
50mb,4,700m,75,8,0,500,14.6
50mb,4,700m,75,8,20,350,1278.6
50mb,4,700m,75,8,20,400,1591.9
50mb,4,700m,75,8,20,450,1178.6
50mb,4,700m,75,8,20,500,1488.6
50mb,4,700m,75,8,40,350,13026.0
50mb,4,700m,75,8,40,400,17187.4
50mb,4,700m,75,8,40,450,10579.7
50mb,4,700m,75,8,40,500,10315.9
50mb,4,700m,75,8,60,350,24132.3
50mb,4,700m,75,8,60,400,22422.2
50mb,4,700m,75,8,60,450,30035.7
50mb,4,700m,75,8,60,500,28664.6
50mb,4,700m,75,8,80,350,39898.0
50mb,4,700m,75,8,80,400,43828.7
50mb,4,700m,75,8,80,450,51245.8
50mb,4,700m,75,8,80,500,35785.5
50mb,4,700m,75,8,100,350,106986.3
50mb,4,700m,75,8,100,400,57459.8
50mb,4,700m,75,8,100,450,72496.8
50mb,4,700m,75,8,100,500,110987.4
50mb,4,700m,75,8,120,350,189670.0
50mb,4,700m,75,8,120,400,118167.0
50mb,4,700m,75,8,120,450,86654.4
50mb,4,700m,75,8,120,500,272037.9
50mb,4,700m,75,8,140,350,218531.1
50mb,4,700m,75,8,140,400,234053.8
50mb,4,700m,75,8,140,450,332443.7
50mb,4,700m,75,8,140,500,336544.5
50mb,4,700m,75,8,160,350,213840.6
50mb,4,700m,75,8,160,400,263860.5
50mb,4,700m,75,8,160,450,224836.7
50mb,4,700m,75,8,160,500,262174.4
50mb,4,700m,75,8,180,350,422939.1
50mb,4,700m,75,8,180,400,600878.8
50mb,4,700m,75,8,180,450,328776.3
50mb,4,700m,75,8,180,500,256142.1
50mb,4,700m,75,8,200,350,332776.7
50mb,4,700m,75,8,200,400,368191.9
50mb,4,700m,75,8,200,450,361698.5
50mb,4,700m,75,8,200,500,350630.8
50mb,4,700m,75,9,0,350,14.4
50mb,4,700m,75,9,0,400,14.8
50mb,4,700m,75,9,0,450,15.3
50mb,4,700m,75,9,0,500,14.6
50mb,4,700m,75,9,20,350,2629.9
50mb,4,700m,75,9,20,400,1508.8
50mb,4,700m,75,9,20,450,1687.4
50mb,4,700m,75,9,20,500,2319.1
50mb,4,700m,75,9,40,350,7892.5
50mb,4,700m,75,9,40,400,14654.2
50mb,4,700m,75,9,40,450,13286.6
50mb,4,700m,75,9,40,500,13463.7
50mb,4,700m,75,9,60,350,26195.9
50mb,4,700m,75,9,60,400,22465.3
50mb,4,700m,75,9,60,450,26994.9
50mb,4,700m,75,9,60,500,27762.8
50mb,4,700m,75,9,80,350,48071.8
50mb,4,700m,75,9,80,400,55001.0
50mb,4,700m,75,9,80,450,54310.6
50mb,4,700m,75,9,80,500,41840.4
50mb,4,700m,75,9,100,350,48515.4
50mb,4,700m,75,9,100,400,109169.4
50mb,4,700m,75,9,100,450,52499.3
50mb,4,700m,75,9,100,500,98412.4
50mb,4,700m,75,9,120,350,198864.4
50mb,4,700m,75,9,120,400,64212.1
50mb,4,700m,75,9,120,450,166556.6
50mb,4,700m,75,9,120,500,113853.5
50mb,4,700m,75,9,140,350,331011.0
50mb,4,700m,75,9,140,400,178304.1
50mb,4,700m,75,9,140,450,162101.0
50mb,4,700m,75,9,140,500,227999.0
50mb,4,700m,75,9,160,350,351710.1
50mb,4,700m,75,9,160,400,285619.2
50mb,4,700m,75,9,160,450,286834.3
50mb,4,700m,75,9,160,500,239912.2
50mb,4,700m,75,9,180,350,476212.1
50mb,4,700m,75,9,180,400,237703.1
50mb,4,700m,75,9,180,450,270773.8
50mb,4,700m,75,9,180,500,346961.4
50mb,4,700m,75,9,200,350,655446.5
50mb,4,700m,75,9,200,400,308686.0
50mb,4,700m,75,9,200,450,322684.1
50mb,4,700m,75,9,200,500,373540.3
50mb,4,700m,75,10,0,350,14.7
50mb,4,700m,75,10,0,400,15.1
50mb,4,700m,75,10,0,450,15.6
50mb,4,700m,75,10,0,500,15.6
50mb,4,700m,75,10,20,350,1553.8
50mb,4,700m,75,10,20,400,1858.1
50mb,4,700m,75,10,20,450,1326.9
50mb,4,700m,75,10,20,500,1533.1
50mb,4,700m,75,10,40,350,12660.4
50mb,4,700m,75,10,40,400,10298.9
50mb,4,700m,75,10,40,450,16864.4
50mb,4,700m,75,10,40,500,17426.2
50mb,4,700m,75,10,60,350,28447.8
50mb,4,700m,75,10,60,400,32971.8
50mb,4,700m,75,10,60,450,26922.8
50mb,4,700m,75,10,60,500,28560.5
50mb,4,700m,75,10,80,350,72071.7
50mb,4,700m,75,10,80,400,47539.1
50mb,4,700m,75,10,80,450,51627.6
50mb,4,700m,75,10,80,500,54021.4
50mb,4,700m,75,10,100,350,43360.1
50mb,4,700m,75,10,100,400,89195.3
50mb,4,700m,75,10,100,450,78422.2
50mb,4,700m,75,10,100,500,78962.0
50mb,4,700m,75,10,120,350,141654.2
50mb,4,700m,75,10,120,400,166410.1
50mb,4,700m,75,10,120,450,143112.7
50mb,4,700m,75,10,120,500,164812.9
50mb,4,700m,75,10,140,350,187688.8
50mb,4,700m,75,10,140,400,254381.8
50mb,4,700m,75,10,140,450,242269.9
50mb,4,700m,75,10,140,500,238907.8
50mb,4,700m,75,10,160,350,315321.6
50mb,4,700m,75,10,160,400,349210.5
50mb,4,700m,75,10,160,450,490433.7
50mb,4,700m,75,10,160,500,253032.4
50mb,4,700m,75,10,180,350,103857.8
50mb,4,700m,75,10,180,400,435633.1
50mb,4,700m,75,10,180,450,494416.5
50mb,4,700m,75,10,180,500,505635.5
50mb,4,700m,75,10,200,350,396233.4
50mb,4,700m,75,10,200,400,235630.9
50mb,4,700m,75,10,200,450,448758.1
50mb,4,700m,75,10,200,500,352662.1
50mb,4,700m,75,11,0,350,14.9
50mb,4,700m,75,11,0,400,14.9
50mb,4,700m,75,11,0,450,14.9
50mb,4,700m,75,11,0,500,15.1
50mb,4,700m,75,11,20,350,1706.5
50mb,4,700m,75,11,20,400,2272.8
50mb,4,700m,75,11,20,450,1541.8
50mb,4,700m,75,11,20,500,1672.5
50mb,4,700m,75,11,40,350,11093.6
50mb,4,700m,75,11,40,400,12153.4
50mb,4,700m,75,11,40,450,19179.0
50mb,4,700m,75,11,40,500,11420.7
50mb,4,700m,75,11,60,350,30862.3
50mb,4,700m,75,11,60,400,29886.2
50mb,4,700m,75,11,60,450,27584.2
50mb,4,700m,75,11,60,500,25634.5
50mb,4,700m,75,11,80,350,38379.7
50mb,4,700m,75,11,80,400,48285.3
50mb,4,700m,75,11,80,450,47682.2
50mb,4,700m,75,11,80,500,45483.0
50mb,4,700m,75,11,100,350,85242.0
50mb,4,700m,75,11,100,400,80224.9
50mb,4,700m,75,11,100,450,100237.7
50mb,4,700m,75,11,100,500,132505.5
50mb,4,700m,75,11,120,350,96542.2
50mb,4,700m,75,11,120,400,64753.2
50mb,4,700m,75,11,120,450,118061.6
50mb,4,700m,75,11,120,500,197954.3
50mb,4,700m,75,11,140,350,239007.4
50mb,4,700m,75,11,140,400,318059.3
50mb,4,700m,75,11,140,450,376397.2
50mb,4,700m,75,11,140,500,190202.7
50mb,4,700m,75,11,160,350,348113.4
50mb,4,700m,75,11,160,400,358914.7
50mb,4,700m,75,11,160,450,307881.9
50mb,4,700m,75,11,160,500,121703.8
50mb,4,700m,75,11,180,350,282818.2
50mb,4,700m,75,11,180,400,286232.3
50mb,4,700m,75,11,180,450,252487.6
50mb,4,700m,75,11,180,500,315455.1
50mb,4,700m,75,11,200,350,427211.4
50mb,4,700m,75,11,200,400,747058.3
50mb,4,700m,75,11,200,450,373934.7
50mb,4,700m,75,11,200,500,508449.7
50mb,4,700m,75,12,0,350,14.9
50mb,4,700m,75,12,0,400,14.9
50mb,4,700m,75,12,0,450,15.0
50mb,4,700m,75,12,0,500,15.0
50mb,4,700m,75,12,20,350,2755.1
50mb,4,700m,75,12,20,400,2319.7
50mb,4,700m,75,12,20,450,1866.2
50mb,4,700m,75,12,20,500,1398.4
50mb,4,700m,75,12,40,350,14705.1
50mb,4,700m,75,12,40,400,16595.2
50mb,4,700m,75,12,40,450,14349.0
50mb,4,700m,75,12,40,500,13939.0
50mb,4,700m,75,12,60,350,26256.3
50mb,4,700m,75,12,60,400,23315.9
50mb,4,700m,75,12,60,450,22243.8
50mb,4,700m,75,12,60,500,26981.2
50mb,4,700m,75,12,80,350,38362.8
50mb,4,700m,75,12,80,400,42929.0
50mb,4,700m,75,12,80,450,42173.1
50mb,4,700m,75,12,80,500,55337.4
50mb,4,700m,75,12,100,350,106111.2
50mb,4,700m,75,12,100,400,116155.7
50mb,4,700m,75,12,100,450,63173.2
50mb,4,700m,75,12,100,500,118092.7
50mb,4,700m,75,12,120,350,235815.8
50mb,4,700m,75,12,120,400,181311.8
50mb,4,700m,75,12,120,450,240981.2
50mb,4,700m,75,12,120,500,150469.1
50mb,4,700m,75,12,140,350,69668.2
50mb,4,700m,75,12,140,400,239121.6
50mb,4,700m,75,12,140,450,83238.3
50mb,4,700m,75,12,140,500,123894.1
50mb,4,700m,75,12,160,350,256553.0
50mb,4,700m,75,12,160,400,285744.4
50mb,4,700m,75,12,160,450,102805.5
50mb,4,700m,75,12,160,500,177043.9
50mb,4,700m,75,12,180,350,292171.3
50mb,4,700m,75,12,180,400,246562.0
50mb,4,700m,75,12,180,450,340332.8
50mb,4,700m,75,12,180,500,318797.4
50mb,4,700m,75,12,200,350,403708.4
50mb,4,700m,75,12,200,400,332287.0
50mb,4,700m,75,12,200,450,470231.0
50mb,4,700m,75,12,200,500,707679.0
50mb,4,700m,75,13,0,350,15.3
50mb,4,700m,75,13,0,400,14.8
50mb,4,700m,75,13,0,450,15.2
50mb,4,700m,75,13,0,500,15.3
50mb,4,700m,75,13,20,350,1405.2
50mb,4,700m,75,13,20,400,1333.7
50mb,4,700m,75,13,20,450,1604.4
50mb,4,700m,75,13,20,500,1419.5
50mb,4,700m,75,13,40,350,7678.4
50mb,4,700m,75,13,40,400,11778.8
50mb,4,700m,75,13,40,450,14609.6
50mb,4,700m,75,13,40,500,19940.2
50mb,4,700m,75,13,60,350,22073.5
50mb,4,700m,75,13,60,400,28528.3
50mb,4,700m,75,13,60,450,23873.3
50mb,4,700m,75,13,60,500,16654.6
50mb,4,700m,75,13,80,350,40166.9
50mb,4,700m,75,13,80,400,52358.6
50mb,4,700m,75,13,80,450,42342.9
50mb,4,700m,75,13,80,500,43473.4
50mb,4,700m,75,13,100,350,93814.8
50mb,4,700m,75,13,100,400,116688.3
50mb,4,700m,75,13,100,450,108341.8
50mb,4,700m,75,13,100,500,113710.5
50mb,4,700m,75,13,120,350,248989.6
50mb,4,700m,75,13,120,400,244231.4
50mb,4,700m,75,13,120,450,269669.1
50mb,4,700m,75,13,120,500,159785.7
50mb,4,700m,75,13,140,350,221332.4
50mb,4,700m,75,13,140,400,418220.9
50mb,4,700m,75,13,140,450,382926.8
50mb,4,700m,75,13,140,500,220997.2
50mb,4,700m,75,13,160,350,402389.0
50mb,4,700m,75,13,160,400,230693.7
50mb,4,700m,75,13,160,450,275756.1
50mb,4,700m,75,13,160,500,97012.7
50mb,4,700m,75,13,180,350,498149.8
50mb,4,700m,75,13,180,400,344163.0
50mb,4,700m,75,13,180,450,411974.1
50mb,4,700m,75,13,180,500,599380.7
50mb,4,700m,75,13,200,350,489592.7
50mb,4,700m,75,13,200,400,440292.4
50mb,4,700m,75,13,200,450,665395.3
50mb,4,700m,75,13,200,500,440995.5
50mb,4,700m,75,14,0,350,15.4
50mb,4,700m,75,14,0,400,15.0
50mb,4,700m,75,14,0,450,14.6
50mb,4,700m,75,14,0,500,15.0
50mb,4,700m,75,14,20,350,1796.8
50mb,4,700m,75,14,20,400,1926.7
50mb,4,700m,75,14,20,450,1637.8
50mb,4,700m,75,14,20,500,1739.1
50mb,4,700m,75,14,40,350,13936.0
50mb,4,700m,75,14,40,400,13678.0
50mb,4,700m,75,14,40,450,13407.5
50mb,4,700m,75,14,40,500,17702.5
50mb,4,700m,75,14,60,350,25725.7
50mb,4,700m,75,14,60,400,19121.6
50mb,4,700m,75,14,60,450,22381.7
50mb,4,700m,75,14,60,500,27054.2
50mb,4,700m,75,14,80,350,50135.1
